SD init error!file.openLogging to: LOGSML00.csv
card initialized.
SparkFun ADXL345 Accelerometer

Detection mode: free fall!
3030,-1,1,-30,0,0,0
SD card skipped!
3032,-1,0,-31,0,0,0
3035,-1,0,-31,0,0,0
3037,-1,0,-31,0,0,0
3039,-1,0,-31,0,0,0
3042,-1,1,-31,0,0,0
3044,-1,1,-31,0,0,0
3046,-1,1,-31,0,0,0
3049,-1,1,-31,0,0,0
3051,-1,0,-31,0,0,0
3053,-1,0,-31,0,0,0
3056,-1,0,-31,0,0,0
3058,-1,0,-31,0,0,0
3060,-1,0,-31,0,0,0
3063,-1,0,-31,0,0,0
3065,-1,0,-31,0,0,0
3067,-1,0,-31,0,0,0
3070,-1,1,-31,0,0,0
3073,-1,1,-31,0,0,0
3075,-1,1,-31,0,0,0
3078,-1,1,-31,0,0,0
3080,-1,1,-31,0,0,0
3082,-1,1,-31,0,0,0
3085,-1,1,-31,0,0,0
3087,-1,1,-31,0,0,0
3089,-1,0,-31,0,0,0
3092,-1,0,-31,0,0,0
3094,-1,0,-31,0,0,0
3096,-1,0,-31,0,0,0
3099,-1,1,-31,0,0,0
3101,-1,1,-31,0,0,0
3103,-1,1,-31,0,0,0
3106,-1,1,-31,0,0,0
3108,-1,1,-31,0,0,0
3110,-1,0,-31,0,0,0
3113,-1,0,-31,0,0,0
3116,-1,0,-31,0,0,0
3118,-1,0,-31,0,0,0
3121,-1,0,-31,0,0,0
3123,-1,0,-31,0,0,0
3125,-1,0,-31,0,0,0
3128,-1,0,-31,0,0,0
3130,-1,0,-31,0,0,0
3132,-1,0,-31,0,0,0
3135,-1,0,-31,0,0,0
3137,-1,0,-31,0,0,0
3139,-1,0,-31,0,0,0
3142,-1,0,-31,0,0,0
3144,-1,0,-31,0,0,0
3146,-1,0,-31,0,0,0
3149,-1,0,-31,0,0,0
3151,-1,0,-31,0,0,0
3153,-1,0,-31,0,0,0
3156,-1,0,-31,0,0,0
3159,-1,0,-31,0,0,0
3161,-1,0,-31,0,0,0
3164,-1,0,-31,0,0,0
3166,-1,0,-31,0,0,0
3168,-1,0,-31,0,0,0
3171,-1,0,-31,0,0,0
3173,-1,0,-31,0,0,0
3175,-1,0,-31,0,0,0
3178,-1,0,-31,0,0,0
3180,-1,0,-31,0,0,0
3182,-1,0,-31,0,0,0
3185,-1,0,-31,0,0,0
3187,-1,0,-31,0,0,0
3189,-1,0,-31,0,0,0
3192,-1,0,-31,0,0,0
3194,-1,0,-31,0,0,0
3196,-1,0,-31,0,0,0
3200,-1,0,-31,0,0,0
3202,-1,0,-31,0,0,0
3204,-1,0,-31,0,0,0
3207,-1,1,-31,0,0,0
3209,-1,1,-31,0,0,0
3211,-1,1,-31,0,0,0
3214,-1,1,-31,0,0,0
3216,-1,1,-31,0,0,0
3218,-1,0,-31,0,0,0
3221,-1,0,-31,0,0,0
3223,-1,0,-31,0,0,0
3225,-1,0,-31,0,0,0
3228,-1,0,-31,0,0,0
3230,-1,0,-31,0,0,0
3232,-1,0,-31,0,0,0
3235,-1,0,-31,0,0,0
3237,-1,1,-31,0,0,0
3239,-1,1,-31,0,0,0
3243,-1,1,-31,0,0,0
3245,-1,1,-31,0,0,0
3247,-1,1,-31,0,0,0
3250,-1,1,-31,0,0,0
3252,-1,1,-31,0,0,0
3254,-1,1,-31,0,0,0
3257,-1,1,-31,0,0,0
3259,-1,1,-31,0,0,0
3261,-1,1,-31,0,0,0
3264,-1,1,-31,0,0,0
3266,-1,0,-31,0,0,0
3268,-1,0,-31,0,0,0
3271,-1,0,-31,0,0,0
3273,-1,0,-31,0,0,0
3275,0,1,-31,0,0,0
3278,0,1,-31,0,0,0
3280,0,1,-31,0,0,0
3282,0,1,-31,0,0,0
3286,-1,1,-31,0,0,0
3288,-1,1,-31,0,0,0
3290,-1,1,-31,0,0,0
3293,-1,1,-31,0,0,0
3295,-1,1,-31,0,0,0
3297,-1,1,-31,0,0,0
3300,-1,1,-31,0,0,0
3302,-1,1,-31,0,0,0
3304,-1,0,-31,0,0,0
3307,-1,0,-31,0,0,0
3309,-1,0,-31,0,0,0
3311,-1,0,-31,0,0,0
3314,-1,0,-31,0,0,0
3316,-1,0,-31,0,0,0
3318,-1,0,-31,0,0,0
3321,-1,0,-31,0,0,0
3323,-1,0,-31,0,0,0
3325,-1,0,-31,0,0,0
3329,-1,0,-31,0,0,0
3331,-1,0,-31,0,0,0
3333,-1,0,-31,0,0,0
3336,-1,0,-31,0,0,0
3338,-1,0,-31,0,0,0
3340,-1,0,-31,0,0,0
3343,-1,0,-31,0,0,0
3345,-1,0,-31,0,0,0
3347,-1,0,-31,0,0,0
3350,-1,0,-31,0,0,0
3352,-1,0,-31,0,0,0
3354,-1,0,-31,0,0,0
3357,-1,0,-31,0,0,0
3359,-1,0,-31,0,0,0
3361,-1,0,-31,0,0,0
3364,-1,0,-31,0,0,0
3366,-1,0,-31,0,0,0
3368,-1,0,-31,0,0,0
3372,-1,0,-31,0,0,0
3374,-1,0,-31,0,0,0
3376,-1,0,-31,0,0,0
3379,-1,0,-31,0,0,0
3381,-1,0,-31,0,0,0
3383,-1,1,-31,0,0,0
3386,-1,1,-31,0,0,0
